Year,Genus,Export region,Exporter reported quantity,Purpose,Source
2013,Cebus,America,42,T,W
2013,Cebus,America,1,Q,F
2013,Cebus,America,10,T,W
2013,Cebus,Africa,1,,C
2013,Cebus,America,20,Z,W
2013,Cebus,Europe,2,T,C
2013,Cebus,Europe,6,Z,C
2013,Cebus,America,42,T,W
2013,Cebus,America,2,T,W
2013,Cebus,America,10,Z,W
2013,Cebus,Europe,2,Z,F
2013,Saguinus,Europe,2,T,C
2013,Saguinus,Other,1,Z,C
2013,Saguinus,Europe,1,Z,C
2013,Saguinus,Europe,1,B,C
2013,Saguinus,Europe,1,Z,C
2013,Saguinus,Europe,1,T,C
2013,Saguinus,Europe,4,Z,C
2013,Saguinus,Africa,36,T,C
2013,Saguinus,America,3,T,W
2013,Saguinus,Europe,3,T,C
2013,Saguinus,Europe,11,Z,C
2013,Saguinus,Africa,6,T,C
2013,Saguinus,Africa,10,T,C
2013,Saguinus,Africa,10,Z,C
2013,Saguinus,Europe,2,T,C
2013,Saguinus,Africa,48,T,C
2013,Saguinus,America,15,T,W
2013,Saguinus,America,12,Z,W
2013,Saguinus,Africa,4,Z,C
2013,Saguinus,Unk,1,Z,C
2013,Saguinus,Unk,1,Z,C
2013,Saguinus,America,30,T,W
2013,Saguinus,America,24,B,W
2013,Saguinus,America,9,T,W
2013,Saguinus,Africa,8,T,C
2013,Saguinus,America,2,T,F
2013,Saimiri,Europe,10,Z,C
2013,Saimiri,Europe,10,Z,C
2013,Saimiri,Europe,5,Z,C
2013,Saimiri,Europe,2,Z,C
2013,Saimiri,Europe,4,T,C
2013,Saimiri,Africa,50,T,C
2013,Saimiri,America,497,T,W
2013,Saimiri,America,30,T,W
2013,Saimiri,America,10,T,W
2013,Saimiri,Africa,20,T,C
2013,Saimiri,Africa,20,T,C
2013,Saimiri,America,9,T,W
2013,Saimiri,Africa,120,T,C
2013,Saimiri,America,20,T,W
2013,Saimiri,America,20,Z,W
2013,Saimiri,America,26,T,W
2013,Saimiri,America,15,B,W
2013,Saimiri,America,50,T,W
2013,Saimiri,America,75,T,W
2013,Saimiri,America,97,T,W
2013,Saimiri,America,200,T,W
2013,Saimiri,Africa,10,T,C
2013,Saimiri,America,40,Z,W
2013,Allochrocebus,Asia,1,T,C
2013,Cercocebus,Africa,5,T,W
2013,Cercocebus,Africa,8,T,W
2013,Cercopithecus,Asia,10,T,C
2013,Cercopithecus,Europe,1,Q,F
2013,Cercopithecus,Africa,4,Z,C
2013,Cercopithecus,Africa,20,T,W
2013,Cercopithecus,Africa,6,Z,C
2013,Cercopithecus,Asia,10,T,C
2013,Cercopithecus,Africa,10,T,W
2013,Cercopithecus,Africa,5,T,W
2013,Cercopithecus,Africa,8,T,W
2013,Cercopithecus,Asia,10,T,C
2013,Cercopithecus,Africa,10,T,W
2013,Cercopithecus,Africa,40,T,W
2013,Cercopithecus,Africa,12,T,W
2013,Cercopithecus,Asia,9,T,C
2013,Cercopithecus,Africa,3,T,W
2013,Cercopithecus,Europe,5,B,W
2013,Chlorocebus,Asia,10,T,C
2013,Chlorocebus,Africa,10,T,W
2013,Chlorocebus,Asia,10,T,C
2013,Chlorocebus,Asia,1,,
2013,Chlorocebus,Europe,2,Z,C
2013,Chlorocebus,Africa,10,T,W
2013,Chlorocebus,Africa,2,,W
2013,Chlorocebus,Africa,144,,W
2013,Chlorocebus,Africa,1,P,W
2013,Chlorocebus,Europe,4,M,C
2013,Chlorocebus,Africa,30,T,W
2013,Chlorocebus,Africa,10,T,W
2013,Chlorocebus,Africa,4,Z,C
2013,Chlorocebus,Africa,10,Z,C
2013,Chlorocebus,Africa,6,Z,W
2013,Chlorocebus,America,28,M,C
2013,Chlorocebus,Europe,8,M,C
2013,Chlorocebus,America,8,M,C
2013,Chlorocebus,Asia,25,T,C
2013,Chlorocebus,America,30,M,C
2013,Chlorocebus,America,20,M,W
2013,Chlorocebus,America,162,T,W
2013,Colobus,Africa,60,T,W
2013,Colobus,Europe,1,T,C
2013,Colobus,Europe,1,T,C
2013,Colobus,Europe,2,T,C
2013,Colobus,Europe,9,Z,C
2013,Erythrocebus,Europe,7,Z,C
2013,Erythrocebus,Europe,1,Z,U
2013,Erythrocebus,Africa,6,T,W
2013,Erythrocebus,Asia,20,T,C
2013,Erythrocebus,Africa,10,T,W
2013,Erythrocebus,Africa,15,T,W
2013,Erythrocebus,Africa,7,T,W
2013,Erythrocebus,Africa,4,T,W
2013,Erythrocebus,Africa,1,P,W
2013,Erythrocebus,Africa,7,T,W
2013,Erythrocebus,Europe,10,B,W
2013,Erythrocebus,Europe,6,Z,C
2013,Erythrocebus,Europe,1,P,W
2013,Erythrocebus,Africa,40,,W
2013,Erythrocebus,Europe,2,Z,C
2013,Erythrocebus,Asia,12,T,C
2013,Lophocebus,Europe,10,B,W
2013,Lophocebus,Europe,10,B,C
2013,Lophocebus,Asia,8,T,C
2013,Lophocebus,Asia,2,T,W
2013,Lophocebus,Africa,10,T,W
2013,Macaca,Europe,1,Q,C
2013,Macaca,Asia,4,P,F
2013,Macaca,Asia,264,T,C
2013,Macaca,Asia,88,T,C
2013,Macaca,Africa,252,M,F
2013,Macaca,America,844,M,C
2013,Macaca,America,64,S,C
2013,Macaca,America,311,T,C
2013,Macaca,America,155,M,C
2013,Macaca,America,34,M,F
2013,Macaca,America,56,M,W
2013,Macaca,America,20,S,C
2013,Macaca,America,3,T,W
2013,Macaca,America,65,S,C
2013,Macaca,Europe,11,M,C
2013,Macaca,Europe,1,Q,C
2013,Macaca,Africa,792,M,F
2013,Macaca,Asia,278,T,C
2013,Macaca,Africa,811,M,F
2013,Macaca,Asia,108,T,C
2013,Macaca,Asia,876,T,C
2013,Macaca,Africa,60,M,F
2013,Macaca,Africa,856,M,F
2013,Macaca,Asia,25,M,C
2013,Macaca,Asia,25,T,C
2013,Macaca,Asia,406,T,C
2013,Macaca,Africa,213,M,C
2013,Macaca,Africa,1322,M,F
2013,Macaca,Asia,400,T,C
2013,Macaca,Asia,910,T,C
2013,Macaca,Asia,212,T,F
2013,Macaca,Asia,3167,T,F
2013,Macaca,Asia,745,M,C
2013,Macaca,Asia,864,T,F
2013,Macaca,Asia,850,T,C
2013,Macaca,Asia,30,T,C
2013,Macaca,Asia,116,T,F
2013,Macaca,Asia,116,T,F
2013,Macaca,Asia,178,T,C
2013,Macaca,Asia,500,B,C
2013,Macaca,Africa,114,M,F
2013,Macaca,Asia,4,T,C
2013,Macaca,Asia,1,Q,C
2013,Macaca,Asia,116,M,F
2013,Macaca,Asia,236,T,F
2013,Macaca,Asia,156,T,F
2013,Macaca,Africa,34,M,F
2013,Macaca,Asia,281,T,C
2013,Macaca,Asia,1,Q,C
2013,Macaca,America,7,T,C
2013,Macaca,Asia,180,S,C
2013,Macaca,Asia,12437,T,C
2013,Macaca,Asia,3600,T,F
2013,Macaca,Africa,2182,M,F
2013,Macaca,Africa,174,M,W
2013,Macaca,Africa,106,T,W
2013,Macaca,Asia,240,T,F
2013,Macaca,Asia,1920,T,C
2013,Macaca,Asia,120,Z,C
2013,Macaca,Europe,60,M,C
2013,Macaca,Asia,5,Z,C
2013,Macaca,Asia,5,Z,F
2013,Macaca,Asia,2,Z,I
2013,Macaca,Asia,4,Q,C
2013,Macaca,Asia,1,Q,C
2013,Macaca,Asia,4,Z,F
2013,Macaca,Asia,1,Q,C
2013,Macaca,Europe,2,Z,C
2013,Macaca,Europe,1,Q,U
2013,Macaca,Europe,1,Q,C
2013,Macaca,Europe,1,Q,C
2013,Macaca,Asia,1,Q,C
2013,Macaca,Europe,1,Q,C
2013,Macaca,Europe,5,Q,C
2013,Macaca,Asia,162,T,C
2013,Macaca,America,38,S,C
2013,Macaca,America,101,T,C
2013,Macaca,America,145,M,C
2013,Macaca,Europe,2,Q,C
2013,Macaca,Asia,120,T,C
2013,Macaca,Asia,5,Q,C
2013,Macaca,Europe,1,T,C
2013,Macaca,Asia,50,T,C
2013,Macaca,Asia,42,T,C
2013,Macaca,Asia,2,Q,C
2013,Macaca,Europe,1,Q,C
2013,Macaca,Asia,1,Q,C
2013,Macaca,Europe,2,Q,C
2013,Macaca,Europe,1,Q,C
2013,Macaca,Europe,2,Q,C
2013,Macaca,Asia,1,Q,C
2013,Macaca,Asia,1,Q,C
2013,Macaca,Asia,1,Q,C
2013,Macaca,Europe,1,Q,C
2013,Macaca,America,6,M,C
2013,Macaca,America,33,M,C
2013,Macaca,Asia,1723,T,C
2013,Macaca,Europe,1,Q,U
2013,Macaca,Europe,54,M,C
2013,Macaca,Europe,3,Q,C
2013,Macaca,Europe,3,Q,C
2013,Macaca,Europe,4,Q,C
2013,Macaca,Europe,2,Q,U
2013,Macaca,Europe,4,Q,C
2013,Macaca,Europe,3,Q,U
2013,Macaca,Europe,3,Q,C
2013,Macaca,Asia,2,Q,C
2013,Macaca,Asia,1,Q,C
2013,Macaca,Asia,1,Q,C
2013,Macaca,Europe,3,Q,C
2013,Macaca,Asia,1,Q,C
2013,Macaca,Europe,4,Q,C
2013,Macaca,Europe,2,Q,U
2013,Macaca,Asia,1,Q,C
2013,Macaca,Asia,1,Q,C
2013,Macaca,Europe,1,Q,C
2013,Macaca,Europe,9,Q,C
2013,Macaca,Europe,1,Q,U
2013,Macaca,Europe,2,M,C
2013,Macaca,Europe,3,Z,C
2013,Macaca,Europe,1,Q,C
2013,Macaca,Europe,1,Q,C
2013,Macaca,Europe,1,Q,C
2013,Macaca,Europe,4,Z,C
2013,Macaca,Europe,1,B,C
2013,Miopithecus,Africa,10,T,W
2013,Papio,Europe,1,Q,C
2013,Papio,Asia,1,Q,C
2013,Papio,Europe,3,Q,C
2013,Papio,Europe,1,Q,C
2013,Papio,Europe,1,Q,C
2013,Papio,Europe,3,M,C
2013,Papio,Europe,2,Z,C
2013,Papio,Europe,5,Z,C
2013,Papio,Europe,1,Q,C
2013,Papio,Europe,12,Z,C
2013,Papio,Europe,6,Q,C
2013,Papio,Europe,6,Q,C
2013,Papio,Europe,3,B,F
2013,Papio,Europe,1,Q,C
2013,Papio,Europe,1,Q,C
2013,Papio,Africa,2,,W
2013,Papio,Africa,4,Z,C
2013,Papio,Africa,2,,W
2013,Theropithecus,Europe,2,Z,C
2013,Theropithecus,Europe,5,Z,C
2013,Trachypithecus,Europe,5,N,C
2013,Trachypithecus,Europe,1,N,F
2013,Trachypithecus,Europe,1,Z,C
2013,Trachypithecus,Europe,1,Z,C
2013,Trachypithecus,Other,1,Q,C
2013,Trachypithecus,Other,1,Z,C
2013,Trachypithecus,America,2,Z,F
2013,Galago,Africa,6,T,W
2013,Galago,America,2,Z,F
2013,Galago,Europe,1,T,C
2013,Galago,Africa,6,T,W
2013,Perodicticus,Africa,4,T,W
2013,Perodicticus,Africa,20,T,W
2013,Perodicticus,Africa,8,T,W
2013,Chiropotes,Africa,2,Z,C
2013,Pithecia,America,1,Z,F
2013,Pithecia,Europe,1,Z,C
2013,Pithecia,Europe,1,Z,C
2013,Plecturocebus,Europe,1,Z,C
2013,Tarsius,Asia,3,T,C
2014,Callimico,Europe,3,Z,C
2014,Callimico,Europe,1,Z,C
2014,Callimico,Europe,1,Z,C
2014,Callimico,Europe,1,B,C
2014,Callimico,Europe,1,B,C
2014,Callimico,Europe,3,B,C
2014,Callimico,Europe,2,Z,C
2014,Callimico,Europe,3,T,C
2014,Callithrix,Africa,30,T,C
2014,Callithrix,Africa,10,T,C
2014,Leontopithecus,Europe,1,T,C
2014,Leontopithecus,Europe,1,T,C
2014,Leontopithecus,Europe,3,T,C
2014,Leontopithecus,Europe,4,T,C
2014,Leontopithecus,Asia,2,Z,C
2014,Leontopithecus,Europe,2,T,C
2014,Leontopithecus,Unk,2,Z,C
2014,Leontopithecus,Europe,1,Z,C
2014,Leontopithecus,Asia,1,Z,C
2014,Leontopithecus,Europe,1,Z,C
2014,Leontopithecus,Europe,1,Z,C
2014,Leontopithecus,America,2,Z,C
2014,Leontopithecus,Europe,1,Z,C
2014,Saguinus,America,1,Z,F
2014,Saguinus,Europe,1,Z,C
2014,Saguinus,Africa,2,P,C
2014,Saguinus,Europe,1,Z,C
2014,Saguinus,Europe,6,T,C
2014,Saguinus,Europe,2,T,C
2014,Saguinus,Europe,2,T,C
2014,Saguinus,Africa,4,Z,C
2014,Saguinus,Europe,2,Z,C
2014,Saguinus,Europe,1,Z,C
2014,Saguinus,Europe,1,Z,C
2014,Saguinus,Europe,3,Z,C
2014,Saimiri,Europe,5,Z,C
2014,Cercopithecus,Europe,1,B,C
2014,Macaca,Asia,5,Z,C
2014,Macaca,Europe,2,Z,C
2014,Mandrillus,Europe,1,T,C
2014,Mandrillus,Europe,5,T,C
2014,Mandrillus,Europe,4,T,C
2014,Mandrillus,Europe,4,T,C
2014,Mandrillus,Europe,4,Z,C
2014,Semnopithecus,Asia,24,Z,C
2014,Microcebus,Europe,2,T,C
2014,Microcebus,Europe,3,Z,C
2014,Daubentonia,America,4,Z,F
2014,Daubentonia,Asia,1,S,F
2014,Gorilla,Africa,1,N,I
2014,Gorilla,Africa,1,B,W
2014,Gorilla,Europe,1,Z,C
2014,Gorilla,Europe,1,Z,C
2014,Gorilla,America,2,Z,F
2014,Gorilla,Europe,1,Z,C
2014,Pan,America,2,S,F
2014,Pan,Europe,2,Z,C
2014,Pan,Asia,1,Z,U
2014,Pan,Europe,1,Z,O
2014,Pan,Europe,1,Z,O
2014,Pan,Europe,2,Q,C
2014,Pan,Europe,1,Q,C
2014,Pan,Europe,1,Z,C
2014,Pan,Asia,1,Q,U
2014,Pongo,Europe,1,B,C
2014,Pongo,Europe,1,Z,C
2014,Pongo,Asia,1,Q,W
2014,Pongo,Other,1,Z,C
2014,Hylobates,Europe,1,Z,C
2014,Hylobates,Europe,2,Z,C
2014,Symphalangus,Other,1,Z,C
2014,Symphalangus,Asia,1,Z,C
2014,Symphalangus,Europe,1,Z,C
2014,Symphalangus,Europe,1,Z,C
2014,Symphalangus,Europe,1,Z,C
2014,Eulemur,Asia,1,Z,C
2014,Lemur,Asia,11,Z,C
2014,Lemur,Europe,2,Z,C
2014,Lemur,Europe,1,Z,F
2014,Lemur,Europe,2,Z,C
2014,Lemur,Europe,2,Z,C
2014,Lemur,Europe,6,Z,C
2014,Lemur,Europe,6,Z,C
2014,Lemur,Europe,5,Z,C
2014,Lemur,Europe,1,T,C
2014,Lemur,Europe,4,Z,C
2014,Lemur,America,3,Z,F
2014,Lemur,America,1,Z,C
2014,Lemur,America,26,Z,F
2014,Lemur,Europe,1,T,C
2014,Lemur,Europe,10,T,C
2014,Lemur,Europe,4,T,C
2014,Lemur,Europe,1,T,C
2014,Lemur,Europe,1,T,C
2014,Lemur,Europe,3,T,C
2014,Lemur,Europe,1,Z,C
2014,Lemur,Europe,7,Z,C
2014,Lemur,Europe,4,Z,C
2014,Lemur,Europe,3,Z,C
2014,Lemur,Europe,13,Z,C
2014,Lemur,Europe,3,T,C
2014,Lemur,Europe,4,T,C
2014,Lemur,Europe,4,T,C
2014,Lemur,Europe,4,Z,C
2014,Lemur,Europe,15,Z,C
2014,Lemur,Europe,5,Z,C
2014,Lemur,Europe,4,Z,C
2014,Lemur,Europe,6,Z,C
2014,Lemur,America,4,Z,C
2014,Lemur,Europe,1,Z,C
2014,Lemur,Europe,2,Z,C
2014,Lemur,Europe,1,Z,C
2014,Lemur,Europe,4,Z,C
2014,Lemur,Europe,2,Z,C
2014,Lemur,Europe,4,Z,C
2014,Varecia,Asia,1,Z,F
2014,Varecia,Europe,2,Z,C
2014,Varecia,Other,2,Z,C
2014,Varecia,Europe,3,Z,C
2014,Varecia,Europe,2,Z,F
2014,Varecia,America,7,Z,F
2014,Varecia,Europe,3,T,C
2014,Varecia,Europe,3,T,C
2014,Varecia,Europe,4,Z,C
2014,Varecia,Other,2,Z,C
2014,Varecia,Europe,1,B,C
2014,Varecia,Europe,1,Z,C
2014,Varecia,Europe,2,Z,C
2014,Varecia,Europe,2,Z,C
2014,Nycticebus,Asia,1,Z,I
2014,Nycticebus,Europe,3,Z,C
2014,Nycticebus,Europe,2,Z,C
2014,Aotus,Europe,1,Z,C
2014,Aotus,Europe,2,Z,C
2014,Aotus,Europe,1,T,C
2014,Ateles,Asia,3,Z,C
2014,Ateles,Other,3,Z,C
2014,Callithrix,Europe,4,Z,C
2014,Callithrix,Europe,1,Z,C
2014,Callithrix,Europe,3,T,C
2014,Callithrix,Europe,4,T,C
2014,Callithrix,Europe,1,Z,C
2014,Callithrix,Europe,1,S,C
2014,Callithrix,Europe,2,Z,C
2014,Callithrix,Africa,78,T,C
2014,Callithrix,Africa,42,T,C
2014,Callithrix,Africa,2,P,C
2014,Callithrix,America,4,M,C
2014,Callithrix,Europe,55,B,C
2014,Callithrix,Africa,90,B,C
2014,Callithrix,Europe,12,P,C
2014,Callithrix,Africa,20,T,C
2014,Callithrix,Africa,28,T,C
2014,Callithrix,Africa,50,T,C
2014,Callithrix,Europe,2,Z,C
2014,Callithrix,Asia,22,M,C
2014,Callithrix,Europe,1,P,C
2014,Callithrix,Africa,2,B,C
2014,Callithrix,Africa,30,T,C
2014,Callithrix,Africa,10,B,C
2014,Callithrix,Africa,10,T,C
2014,Callithrix,Africa,90,T,C
2014,Callithrix,Africa,10,Z,C
2014,Callithrix,Africa,62,T,C
2014,Callithrix,Africa,20,T,C
2014,Callithrix,Africa,6,Z,C
2014,Callithrix,Africa,180,T,C
2014,Callithrix,Africa,80,B,C
2014,Callithrix,Africa,100,T,C
2014,Callithrix,Africa,1,P,C
2014,Callithrix,Africa,10,T,C
2014,Callithrix,Africa,20,T,C
2014,Callithrix,Africa,10,T,C
2014,Callithrix,Africa,14,T,C
2014,Callithrix,Africa,16,B,C
2014,Callithrix,Africa,10,T,C
2014,Callithrix,Africa,16,T,C
2014,Callithrix,Africa,10,Z,C
2014,Callithrix,Africa,10,T,C
2014,Callithrix,Africa,6,T,C
2014,Callithrix,Africa,40,T,C
2014,Callithrix,Africa,20,T,C
2014,Callithrix,Europe,2,Z,C
2014,Callithrix,Europe,1,T,W
2014,Callithrix,Europe,1,T,C
2014,Callithrix,Europe,9,T,C
2014,Callithrix,Europe,4,Z,C
2014,Cebus,America,3,Q,F
2014,Cebus,America,90,T,W
2014,Cebus,America,2,Q,F
2014,Cebus,Africa,14,T,C
2014,Cebus,Europe,7,Z,C
2014,Cebus,Africa,4,T,C
2014,Cebus,Europe,1,Q,C
2014,Cebus,Africa,3,T,C
2014,Cebus,Other,1,Z,C
2014,Cebus,Africa,10,Z,C
2014,Cebus,America,20,T,W
2014,Cebus,Europe,1,Z,C
2014,Cebus,Europe,1,Z,C
2014,Cebus,America,2,T,W
2014,Cebus,America,38,T,W
2014,Cebus,America,3,Q,F
2014,Cebus,America,13,T,W
2014,Cebus,America,1,P,F
2014,Cebus,Europe,1,Q,C
2014,Cebus,Africa,8,T,C
2014,Cebus,America,2,T,W
2014,Cebus,Europe,1,Q,C
2014,Cebus,America,28,T,W
2014,Cebus,America,13,T,W
2014,Cebus,Europe,1,Z,F
2014,Saguinus,Europe,2,T,C
2014,Saguinus,Africa,2,B,C
2014,Saguinus,Africa,2,T,C
2014,Saguinus,Europe,1,B,C
2014,Saguinus,Europe,1,Z,C
2014,Saguinus,Europe,4,T,C
2014,Saguinus,Africa,18,T,C
2014,Saguinus,Africa,4,P,C
2014,Saguinus,Europe,2,Z,C
2014,Saguinus,Africa,10,T,C
2014,Saguinus,America,20,B,W
2014,Saguinus,America,20,T,W
2014,Saguinus,Africa,6,B,C
2014,Saguinus,Africa,12,T,C
2014,Saguinus,Africa,12,T,C
2014,Saguinus,Africa,4,T,C
2014,Saguinus,America,20,T,W
2014,Saguinus,America,20,B,W
2014,Saguinus,Africa,4,T,C
2014,Saguinus,Africa,2,Z,C
2014,Saguinus,America,2,T,W
2014,Saguinus,America,40,T,W
2014,Saguinus,Europe,2,T,C
2014,Saguinus,America,3,T,F
2014,Saimiri,Other,3,Z,C
2014,Saimiri,Other,1,Z,C
2014,Saimiri,Europe,8,B,C
2014,Saimiri,Asia,2,Z,C
2014,Saimiri,Europe,1,Z,C
2014,Saimiri,Europe,1,Z,C
2014,Saimiri,Other,1,Z,C
2014,Saimiri,Europe,5,B,C
2014,Saimiri,Europe,131,M,C
2014,Saimiri,Europe,4,Z,C
2014,Saimiri,America,210,T,W
2014,Saimiri,America,20,T,W
2014,Saimiri,Africa,10,Z,C
2014,Saimiri,America,40,T,W
2014,Saimiri,America,90,B,W
2014,Saimiri,America,2,T,W
2014,Saimiri,America,25,T,W
2014,Cercocebus,Africa,2,Z,C
2014,Cercocebus,America,4,Z,C
2014,Cercopithecus,Asia,5,Q,W
2014,Cercopithecus,Asia,1,P,C
2014,Cercopithecus,Asia,5,Q,W
2014,Cercopithecus,Africa,25,T,W
2014,Cercopithecus,Africa,10,T,W
2014,Cercopithecus,Africa,7,T,W
2014,Cercopithecus,Africa,20,T,W
2014,Cercopithecus,Africa,10,T,W
2014,Cercopithecus,Africa,20,T,W
2014,Cercopithecus,Europe,1,Q,C
2014,Cercopithecus,Europe,1,T,C
2014,Cercopithecus,Europe,1,Q,C
2014,Cercopithecus,Asia,10,T,C
2014,Cercopithecus,Africa,12,T,W
2014,Cercopithecus,Africa,1,T,W
2014,Cercopithecus,Africa,10,T,W
2014,Cercopithecus,Africa,10,T,W
2014,Cercopithecus,Asia,5,T,C
2014,Cercopithecus,Africa,40,T,W
2014,Cercopithecus,Africa,4,T,W
2014,Cercopithecus,Asia,3,T,C
2014,Chlorocebus,Africa,1,P,W
2014,Chlorocebus,Africa,1,,W
2014,Chlorocebus,Africa,24,,W
2014,Chlorocebus,Africa,86,,W
2014,Chlorocebus,Asia,4,Q,W
2014,Chlorocebus,Asia,1,T,W
2014,Chlorocebus,Africa,35,T,W
2014,Chlorocebus,Africa,75,Z,W
2014,Chlorocebus,Africa,1,N,W
2014,Chlorocebus,Africa,12,T,W
2014,Chlorocebus,America,20,M,C
2014,Chlorocebus,Europe,1,Q,C
2014,Chlorocebus,America,335,T,W
2014,Colobus,Europe,3,Z,C
2014,Colobus,Europe,1,,C
2014,Colobus,Africa,22,T,W
2014,Colobus,Africa,10,T,W
2014,Colobus,Europe,2,T,C
2014,Colobus,Europe,3,Z,C
2014,Erythrocebus,Africa,25,T,W
2014,Erythrocebus,Africa,1,P,W
2014,Erythrocebus,Africa,1,P,W
2014,Erythrocebus,Africa,4,T,W
2014,Erythrocebus,Africa,3,Z,C
2014,Erythrocebus,Africa,4,,W
2014,Erythrocebus,Africa,10,T,W
2014,Erythrocebus,Africa,6,T,W
2014,Erythrocebus,Europe,2,Z,C
2014,Lophocebus,Asia,4,Q,W
2014,Lophocebus,Europe,2,Q,C
2014,Lophocebus,Asia,2,Q,C
2014,Lophocebus,Asia,12,T,C
2014,Lophocebus,Asia,1,T,W
2014,Lophocebus,Asia,3,T,W
2014,Macaca,Europe,1,Q,C
2014,Macaca,Europe,3,Q,O
2014,Macaca,Europe,3,Q,C
2014,Macaca,Europe,3,Q,C
2014,Macaca,Asia,360,T,C
2014,Macaca,Asia,245,T,C
2014,Macaca,Africa,88,M,C
2014,Macaca,Africa,140,M,F
2014,Macaca,Africa,20,M,W
2014,Macaca,America,1486,M,C
2014,Macaca,America,14,S,C
2014,Macaca,America,549,T,C
2014,Macaca,America,14,M,F
2014,Macaca,America,14,S,W
2014,Macaca,America,92,M,C
2014,Macaca,America,36,S,C
2014,Macaca,Europe,3,M,C
2014,Macaca,Asia,804,T,C
2014,Macaca,Africa,220,M,C
2014,Macaca,Africa,164,M,F
2014,Macaca,Asia,100,T,C
2014,Macaca,Africa,544,M,C
2014,Macaca,Africa,335,M,F
2014,Macaca,Asia,249,T,C
2014,Macaca,Africa,773,M,C
2014,Macaca,Africa,770,M,F
2014,Macaca,Asia,636,T,C
2014,Macaca,Africa,538,M,C
2014,Macaca,Africa,275,M,F
2014,Macaca,Asia,591,T,C
2014,Macaca,Asia,2450,T,C
2014,Macaca,Asia,35,T,F
2014,Macaca,Asia,3143,T,F
2014,Macaca,Asia,804,M,C
2014,Macaca,Asia,97,T,F
2014,Macaca,Asia,678,T,C
2014,Macaca,Asia,100,T,C
2014,Macaca,Asia,98,T,F
2014,Macaca,Asia,63,T,F
2014,Macaca,Asia,532,T,C
2014,Macaca,Europe,2,Q,C
2014,Macaca,Asia,4,T,C
2014,Macaca,Asia,720,T,C
2014,Macaca,Asia,221,M,F
2014,Macaca,Asia,304,T,C
2014,Macaca,Asia,1900,S,C
2014,Macaca,Asia,18543,T,C
2014,Macaca,Asia,80,T,F
2014,Macaca,Asia,1840,T,F
2014,Macaca,Africa,1785,M,C
2014,Macaca,Africa,2142,M,F
2014,Macaca,Africa,739,M,W
2014,Macaca,Asia,600,T,C
2014,Macaca,Europe,1,Z,C
2014,Macaca,Europe,1,Z,C
2014,Macaca,Europe,2,Z,C
2014,Macaca,Asia,9,Z,F
2014,Macaca,Asia,1,Z,C
2014,Macaca,Asia,120,T,C
2014,Macaca,Asia,246,T,C
2014,Macaca,America,42,S,C
2014,Macaca,America,137,T,C
2014,Macaca,America,58,M,C
2014,Macaca,Europe,4,Q,C
2014,Macaca,Europe,1,Q,C
2014,Macaca,Europe,1,Q,O
2014,Macaca,Europe,2,T,C
2014,Macaca,Europe,20,M,C
2014,Macaca,Asia,53,T,C
2014,Macaca,Europe,4,Q,C
2014,Macaca,Europe,2,Q,C
2014,Macaca,Europe,2,Q,C
2014,Macaca,Asia,40,T,C
2014,Macaca,Asia,4,Q,C
2014,Macaca,Europe,5,Q,C
2014,Macaca,Europe,1,Q,C
2014,Macaca,Asia,280,S,C
2014,Macaca,Asia,1997,T,C
2014,Macaca,Asia,84,M,C
2014,Macaca,Europe,1,Q,C
2014,Macaca,Europe,1,Q,C
2014,Macaca,Europe,1,Q,O
2014,Macaca,Europe,1,Q,C
2014,Macaca,Europe,3,Q,C
2014,Macaca,Europe,4,Q,C
2014,Macaca,Europe,4,Q,C
2014,Macaca,Europe,4,Q,C
2014,Macaca,Europe,2,Q,U
2014,Macaca,Europe,9,Q,C
2014,Macaca,Europe,2,Q,C
2014,Macaca,Europe,5,Q,C
2014,Macaca,Europe,1,Q,F
2014,Macaca,Europe,2,Q,C
2014,Macaca,Europe,2,Q,C
2014,Macaca,Asia,9,Q,C
2014,Macaca,Asia,4,Q,C
2014,Macaca,Europe,2,Q,C
2014,Macaca,Europe,9,Q,C
2014,Macaca,Europe,3,Q,C
2014,Macaca,Asia,1,Q,C
2014,Macaca,Europe,15,Q,C
2014,Macaca,Europe,4,Q,C
2014,Macaca,Europe,2,Q,U
2014,Macaca,Europe,1,Q,C
2014,Macaca,Asia,1,Q,U
2014,Macaca,Asia,6,B,C
2014,Macaca,Asia,72,T,F
2014,Macaca,Europe,6,L,I
2014,Macaca,Europe,8,Z,C
2014,Macaca,Europe,2,T,C
2014,Papio,Europe,3,Q,C
2014,Papio,Africa,6,T,W
2014,Papio,Europe,1,Q,C
2014,Papio,Europe,1,Q,C
2014,Papio,Europe,2,Q,C
2014,Papio,Europe,20,Z,C
2014,Papio,Europe,4,Q,C
2014,Papio,Europe,2,Q,C
2014,Papio,Europe,2,Q,C
2014,Papio,Asia,1,P,F
2014,Papio,Asia,2,Q,C
2014,Papio,Europe,1,Q,C
2014,Papio,Europe,19,Z,C
2014,Papio,Europe,20,Z,C
2014,Papio,Europe,6,Z,C
2014,Papio,Asia,3,Q,U
2014,Presbytis,Europe,1,N,C
2014,Presbytis,Europe,4,N,F
2014,Trachypithecus,Europe,3,N,C
2014,Trachypithecus,Europe,1,Z,C
2014,Trachypithecus,Europe,2,Z,C
2014,Trachypithecus,Europe,3,Z,C
2014,Trachypithecus,Europe,3,Z,C
2014,Trachypithecus,Other,1,Z,C
